meanfreq,sd,Q75,skew,sfm,mode,meanfun,minfun,maxfun,meandom,maxdom,modindx,label
0.169578801414252,0.0756345139572698,0.238549488054608,4.26992267782145,0.543708544075529,0.0599658703071672,0.0824513207182936,0.0162107396149949,0.271186440677966,0.1484375,3.609375,0.0508405639913232,male
0.169021003926254,0.0717781520946695,0.248315171835708,3.07927339517432,0.477745723075478,0.128147527242246,0.130598327687847,0.0158415841584158,0.225352112676056,0.3353125,0.7109375,0.397354497354497,male
0.167340238692684,0.0728412302318368,0.24,2.19212624568844,0.539479089755153,0.134782608695652,0.120052183696988,0.016243654822335,0.262295081967213,0.298677884615385,0.6796875,0.384778012684989,male
0.180527821446414,0.0708669980737599,0.252477064220184,2.79996894420966,0.313426449697903,0.133577981651376,0.126607440767276,0.0170394036208733,0.177777777777778,0.23486328125,0.5078125,0.329241071428571,male
0.153039047583376,0.0740311299735897,0.214365591397849,0.885701647564837,0.807551708402321,0.216774193548387,0.067407498731641,0.016260162601626,0.205128205128205,0.2615625,1.0234375,0.191346153846154,male
0.166659498779566,0.075961167558551,0.245077262693157,3.28184796412453,0.560406695288123,0.127019867549669,0.127719891241989,0.0172786177105832,0.275862068965517,0.274502840909091,0.6328125,0.3325,male
0.175659428789724,0.0716515330560574,0.256526946107784,3.7364872838807,0.403909559814853,0.134411177644711,0.132726095827914,0.0165631469979296,0.228571428571429,0.2578125,0.6484375,0.203436807095344,male
0.174825733261765,0.0715328311457178,0.247058823529412,2.57673204167683,0.436706209991643,0.12,0.124684801647241,0.0167539267015707,0.25,0.799005681818182,4.171875,0.205816135084428,male
0.174064613695703,0.073121843993196,0.252844036697248,3.26303975514635,0.414838884375256,0.133211009174312,0.124533185752238,0.0163432073544433,0.231884057971014,0.244944852941176,0.6328125,0.4225,male
0.159530491241504,0.0752731037758217,0.239370629370629,1.99350051635909,0.58253102166607,0.133636363636364,0.120254421255631,0.0184119677790564,0.168421052631579,0.372869318181818,2.609375,0.216816816816817,male
0.167648361378834,0.067219927332567,0.209526387009472,1.93606512957553,0.48288605004274,0.134506089309878,0.14274825093861,0.0166147455867082,0.262295081967213,0.239583333333333,0.6015625,0.347587719298246,male
0.172436385879824,0.0715045425033091,0.252408759124088,4.50444054120607,0.470044350040893,0.135912408759124,0.138903871454975,0.121212121212121,0.172043010752688,0.2609375,0.5546875,0.232510288065844,male
0.162981115748587,0.0659523320391401,0.206984866123399,4.34483833752222,0.429785658616844,0.13755529685681,0.131376326043577,0.0167714884696017,0.181818181818182,0.187890625,0.6875,0.255427841634738,male
0.170209847645069,0.0720230083476475,0.24588693957115,2.74595133817315,0.514600668174849,0.132358674463938,0.127529186441539,0.0161616161616162,0.25,0.328464673913043,0.9140625,0.171551724137931,male
0.171400807336282,0.0684281385770345,0.24611326609775,2.9304399719962,0.42425444839283,0.137067494181536,0.141183374968156,0.0158415841584158,0.262295081967213,0.313657407407407,0.6953125,0.273221343873518,male
0.146886153673949,0.0681608164090999,0.213349906774394,2.60339414672349,0.611977348854841,0.121292728402735,0.0815637605876064,0.0159362549800797,0.242424242424242,0.346768465909091,4.1796875,0.0950701158435676,male
0.16676378549101,0.06448851603386,0.229582689335394,2.11720304242108,0.592123294220865,0.121391035548686,0.101681481312411,0.0156402737047898,0.253968253968254,0.41953125,2.8203125,0.0995726495726496,male
0.15369186058473,0.0664958590051702,0.21151207115629,2.35259390850293,0.62927157286556,0.121321473951715,0.0955971184790345,0.0159203980099502,0.242424242424242,0.607610887096774,4.7265625,0.120310245310245,male
0.168011338642239,0.0688734014235488,0.228064516129032,2.31962625805316,0.567620972051409,0.121319648093842,0.101718928392445,0.016,0.262295081967213,0.204152960526316,0.625,0.231953472459802,male
0.148281382593677,0.0681171836825027,0.200343102215868,3.26847494565386,0.635852982521046,0.121286633309507,0.0975316074241821,0.0158102766798419,0.275862068965517,0.715745192307692,5.2265625,0.139221556886228,male
0.158595955363442,0.0662166523960017,0.224457409568261,3.01916419498691,0.567913489370427,0.121213535589265,0.0804598268608848,0.0160642570281125,0.266666666666667,0.264128989361702,1.3359375,0.182097186700767,male
0.163643181592107,0.0700307165058564,0.227485281749369,1.69952875409686,0.632579315186476,0.121278385197645,0.0555653493134555,0.0162767039674466,0.213333333333333,0.162642045454545,0.671875,0.116234756097561,male
0.158656925362715,0.0675640574033461,0.219196732471069,1.93966253253269,0.61357816263411,0.121225323349217,0.101394916344673,0.0157790927021696,0.275862068965517,0.467797256097561,6.8828125,0.0909375,male
0.137892820110534,0.0724206626991024,0.20070110701107,2.01099330245147,0.72704722444664,0.0599261992619926,0.0763074182909643,0.0162107396149949,0.128,0.505859375,4.6640625,0.17303728686528,male
0.142715585277193,0.0741635911070786,0.206272189349112,1.55226944031081,0.753187641555649,0.0601972386587771,0.0988725568207706,0.0187353629976581,0.207792207792208,0.853298611111111,4.6640625,0.212988551125148,male
0.135052913878465,0.0720951469733061,0.200361173814898,3.42177943711039,0.682987712276421,0.102603461249059,0.0907510578606786,0.0172413793103448,0.2,0.6153125,4.4453125,0.217151675485009,male
0.141460760257104,0.0728613947386807,0.201194409148666,2.26411498679544,0.734290426512105,0.0601270648030496,0.101394760053795,0.0217983651226158,0.235294117647059,0.896282327586207,5.15625,0.239138987242174,male
0.141280115203801,0.0744040482139112,0.202046651617758,2.05255065694371,0.74479987138667,0.0600451467268623,0.10931955897609,0.0267111853088481,0.228571428571429,0.9746875,5.828125,0.168016194331984,male
0.153851203359432,0.0721915752596513,0.219478553406224,1.75889252007927,0.684616797026876,0.0600504625735913,0.112256409519415,0.0247295208655332,0.275862068965517,0.628700657894737,2.703125,0.206763285024155,male
0.145640704681931,0.0770064086929372,0.211847507331378,2.11148056512312,0.739368356701704,0.059941348973607,0.103669506141437,0.0156709108716944,0.275862068965517,0.920479910714286,5.4296875,0.270946739246451,male
0.144858406886277,0.0765918167013432,0.207615571776156,2.79750193531362,0.763638169219775,0.0599513381995134,0.103249560132626,0.0212765957446809,0.266666666666667,0.791666666666667,4.9921875,0.15967868338558,male
0.1216833625632,0.0868501117349966,0.215294818344253,2.06232405611288,0.549217694223937,0.117903513996426,0.13088752476873,0.0203562340966921,0.271186440677966,0.583417338709677,3.7265625,0.253221288515406,male
0.135649932073862,0.0864123306246186,0.22884239888424,1.38827632817114,0.659813835802707,0.114811715481172,0.134314212930999,0.0608365019011407,0.25,1.10875,4.296875,0.369266434840205,male
0.100399417117533,0.0728345701003321,0.144353059177533,0.529583803021651,0.754552205497176,0.0116549648946841,0.11735932113776,0.0159362549800797,0.262295081967213,1.08675986842105,4.34375,0.344864864864865,male
0.12508754695446,0.0801166950891679,0.201414597441685,2.37738965557555,0.670633007622952,0.111873589164786,0.114742725576693,0.024390243902439,0.271186440677966,0.560032894736842,4.296875,0.226674762193888,male
0.143486162153973,0.0702754867948053,0.211236333052986,1.79319973398601,0.610170821147553,0.106442388561817,0.120815368736238,0.0333333333333333,0.266666666666667,1.11666666666667,4.5625,0.350322754168908,male
0.14319682986112,0.0854473875242978,0.232652068126521,1.93612653249502,0.585174796010377,0.1130900243309,0.110260302595747,0.0272572402044293,0.262295081967213,0.652777777777778,4.5703125,0.187397260273973,male
0.145532381420409,0.0878640432205773,0.233788174139051,1.45879883710548,0.621392074284665,0.115893437296946,0.103803136925715,0.0156862745098039,0.275862068965517,0.706341911764706,4.9765625,0.166809605488851,male
0.162065429308294,0.0844322911533756,0.249428303655108,1.57856328154211,0.595127963745333,0.268978444236176,0.117022268767263,0.0165289256198347,0.25,0.599144345238095,4.578125,0.189217619986851,male
0.142961232796001,0.0831068991458666,0.228162973552538,1.8311675750313,0.63168897611793,0.112480343102216,0.13173357253806,0.0540540540540541,0.25,0.410546875,2.71875,0.156377976641893,male
0.141153447129287,0.0809221885487419,0.222242152466368,1.72429783691408,0.646653046655136,0.109394618834081,0.117297835854505,0.0188679245283019,0.258064516129032,0.639616935483871,4.0625,0.187230084379775,male
0.167334035283754,0.0471777270724341,0.180724779627816,3.96190836177922,0.3443073116067,0.166190009794319,0.141810406232866,0.0160320641282565,0.253968253968254,0.578125,6.921875,0.0216475095785441,male
0.167850312282449,0.0525935888163759,0.190365853658537,1.91922952288693,0.403865807679151,0.166890243902439,0.121546253854253,0.0159521435692921,0.262295081967213,0.813179347826087,6.5703125,0.0741887019230769,male
0.185098438684619,0.0542894418494253,0.216628945801072,1.60173918007492,0.358023072563759,0.16526503871352,0.130983327622666,0.0161616161616162,0.266666666666667,0.568287037037037,5.140625,0.0958269913749366,male
0.167761537790356,0.0588833701350998,0.20087960417812,2.5315003959173,0.485117754269874,0.126838922484882,0.1320890637034,0.018539976825029,0.253968253968254,1.04851973684211,6.84375,0.0583736263736264,male
0.171093501653115,0.0612867349981597,0.233479231799911,2.78959335289853,0.395328165630673,0.129557838320679,0.13207536515551,0.0261865793780687,0.20253164556962,0.299278846153846,0.6796875,0.201550387596899,male
0.167083053910901,0.064425673155566,0.22074222668004,1.87094352607392,0.520926005382184,0.0922567703109328,0.102626438195762,0.0208333333333333,0.25,0.637834821428571,5.203125,0.0219435736677116,male
0.20083014539431,0.0530662165930793,0.236198486122792,1.8409014437451,0.386818468509047,0.0,0.165155381420022,0.0157635467980296,0.271186440677966,1.06705729166667,5.59375,0.336376494792336,male
0.137095643270578,0.0666331530936985,0.197140814867763,4.07821685957896,0.507886201371768,0.0842601858470336,0.0811647388389725,0.0166666666666667,0.262295081967213,0.1953125,2.171875,0.0460600024897299,male
0.190324562906176,0.051695723784456,0.220584498094028,1.46185880599714,0.362344275917002,0.0,0.152012544664004,0.0211360634081902,0.246153846153846,0.884548611111111,6.71875,0.211734575087311,male
0.187139453483911,0.0564994065292902,0.247632069608452,1.41115331420118,0.29859947711039,0.166190180236172,0.138197601338005,0.0166840458811262,0.231884057971014,0.801339285714286,6.640625,0.127006087437742,male
0.184354869291192,0.0554939410737674,0.226350364963504,1.58801385845839,0.427755254431282,0.0,0.133717449833834,0.0185185185185185,0.266666666666667,1.795625,7.0,0.316103959193588,male
0.200041812028846,0.0558151307540881,0.243478260869565,2.92678070486473,0.41291946642458,0.240643240023824,0.159106930950445,0.0201005025125628,0.266666666666667,0.62265625,6.390625,0.11974380395433,male
0.175681867819703,0.0555240942410045,0.215090118085768,1.75985294357146,0.512562248242612,0.0,0.149386704207801,0.0199004975124378,0.253968253968254,0.807112068965517,6.5625,0.190490379703729,male
0.184850896798643,0.0624467269899979,0.238551461245235,1.66106084563213,0.467826477895353,0.0,0.139378257554087,0.0250783699059561,0.275862068965517,1.7525,6.7265625,0.349767536913095,male
0.182630135265638,0.0489745492411649,0.20948905109489,1.62857886577027,0.302814313607781,0.185474452554745,0.147350976702408,0.0199004975124378,0.262295081967213,1.036865234375,6.8203125,0.205847953216374,male
0.196463262275326,0.0576063825191244,0.248444070647603,1.19704061591933,0.394561292231038,0.0,0.168037875611255,0.018140589569161,0.275862068965517,1.09512867647059,6.59375,0.259015151515152,male
0.191310915373492,0.0571228135883435,0.235239206534422,6.99504548177362,0.319069057702,0.0900116686114352,0.0805950835937903,0.0157170923379175,0.225352112676056,0.160571808510638,0.4296875,0.14206268958544,male
0.196006020482155,0.0539300618368792,0.239323220536756,4.03826346688651,0.296277119605852,0.0900116686114352,0.0810174945556461,0.0158102766798419,0.195121951219512,0.147273936170213,0.375,0.176328502415459,male
0.19146168226457,0.0518621796858627,0.22869395711501,4.19650954831034,0.284872222629584,0.0900584795321637,0.0658274488077331,0.016243654822335,0.210526315789474,0.167782738095238,0.65625,0.105691056910569,male
0.193769347182395,0.0583348771210883,0.242858776443682,5.25123906421696,0.381853323194175,0.0899714122355632,0.0783628522638268,0.015732546705998,0.253968253968254,0.161783854166667,0.65625,0.133274231678487,male
0.194920924758581,0.056284804311077,0.242331838565022,6.98366748747539,0.314006474016017,0.0900896860986547,0.0634751795141267,0.0156709108716944,0.219178082191781,0.147959183673469,0.3671875,0.0988095238095238,male
0.19380818884295,0.0549691047220429,0.241116405718176,4.05790857489156,0.299862702190961,0.0899659632402995,0.0831278932777531,0.016260162601626,0.25,0.230182926829268,1.984375,0.11699604743083,male
0.193588997357512,0.0523506508413738,0.23562091503268,5.41771276289735,0.295222308240894,0.0901307189542484,0.0815047321003695,0.0161453077699294,0.262295081967213,0.256893382352941,3.2421875,0.0817596252378861,male
0.198295355925475,0.0545543031690734,0.236891495601173,3.84495938613814,0.271601074109667,0.0901173020527859,0.112022748363408,0.0176795580110497,0.275862068965517,0.277018229166667,2.0703125,0.0929924242424243,male
0.198778045933157,0.0567545099137563,0.241612903225806,6.23033476717346,0.307964876841787,0.0901173020527859,0.0721357331534655,0.0178970917225951,0.150943396226415,0.145559210526316,0.421875,0.126769626769627,male
0.206312235365448,0.0546417922584976,0.257518248175182,3.9577254994291,0.257629435481599,0.0900973236009732,0.0730513263239538,0.0157946692991115,0.197530864197531,0.159201388888889,0.3828125,0.244471744471744,male
0.117777702907523,0.0795275665536098,0.196823529411765,23.538061444201,0.562834233607124,0.0,0.091146586297056,0.0156402737047898,0.275862068965517,0.0078125,0.0078125,0.0,male
0.105782027458949,0.0812468622288477,0.188242651657286,27.952900675536,0.553552620661496,0.0,0.0879181734287648,0.0161290322580645,0.266666666666667,0.0078125,0.0078125,0.0,male
0.107009363802203,0.0813125481443763,0.188941355674029,24.7051184959792,0.576778110027364,0.0,0.0759068561348276,0.016,0.222222222222222,0.0078125,0.0078125,0.0,male
0.119006303194228,0.083082514459029,0.200086705202312,26.8796750661675,0.604148941522196,0.0,0.0929609476475727,0.016359918200409,0.175824175824176,0.0078125,0.0078125,0.0,male
0.082525587877358,0.0809178670064596,0.129656777196044,15.8910015965496,0.561683714800294,0.0,0.0873842080041778,0.0158102766798419,0.271186440677966,0.0079787234042553,0.015625,0.0434782608695652,male
0.130673638443194,0.0828815441729626,0.204857316332726,27.7051186027703,0.584463622145549,0.0,0.0903804422626866,0.0166147455867082,0.238805970149254,0.0078125,0.0078125,0.0,male
0.0967252773068593,0.0837995439343094,0.173167539267016,20.3071463551945,0.687642707663771,0.0,0.100796329173185,0.0163934426229508,0.271186440677966,0.0081845238095238,0.0234375,0.0487804878048781,male
0.119976655984898,0.0814706483757461,0.192688172043011,22.4008659515681,0.505371008993446,0.0,0.0812011733623509,0.0157946692991115,0.262295081967213,0.0078125,0.0078125,0.0,male
0.106860842234369,0.0869554509495395,0.191949685534591,23.8604452299705,0.557141931086448,0.0,0.0949226956032881,0.0157946692991115,0.262295081967213,0.0078125,0.0078125,0.0,male
0.100905502373324,0.0805077394279622,0.176842105263158,22.6493837840808,0.617015328600627,0.0,0.0815745824314883,0.0176017601760176,0.275862068965517,0.0078125,0.0078125,0.0,male
0.169505758654395,0.0669304039688091,0.24263431542461,2.38467152150124,0.48410065763238,0.133934142114385,0.110565779153581,0.0174102285092492,0.266666666666667,0.216145833333333,0.8359375,0.143081761006289,male
0.16331310614408,0.0648596835367678,0.226986089644513,1.80198364920337,0.577806755724177,0.116846986089645,0.101841480111182,0.0156555772994129,0.266666666666667,0.272518382352941,0.6640625,0.423809523809524,male
0.160925334939986,0.0686265527417239,0.2112252042007,2.67033497020842,0.566987361855921,0.0968728121353559,0.0975134643401617,0.0199004975124378,0.271186440677966,1.14302884615385,6.4296875,0.139334155363748,male
0.164859947416897,0.0671790412308426,0.229108236895848,1.76401584389615,0.626022586314449,0.141620149761743,0.126955522654226,0.0164948453608247,0.275862068965517,0.275275735294118,3.3203125,0.0804030874785592,male
0.177427698163886,0.0678549794930704,0.246311637080868,1.85887734025218,0.462384649623986,0.130887573964497,0.111031615755806,0.0176600441501104,0.16,0.241508152173913,2.578125,0.105554020447637,male
0.176685284006914,0.0584859631323753,0.230022883295195,1.73025310567311,0.358370882437161,0.113089244851259,0.128124206391229,0.0170757737459979,0.266666666666667,0.1435546875,0.3515625,0.161290322580645,male
0.179028925506793,0.0653684977028851,0.247681307456588,2.14188048229905,0.436573393690917,0.126414708886619,0.125992935846246,0.0266666666666667,0.181818181818182,0.440104166666667,5.84375,0.110351826792963,male
0.16635344904948,0.0624398466349508,0.229090909090909,1.76284490682544,0.482046843598076,0.1141164453524,0.113943951082064,0.0174291938997821,0.156862745098039,0.163671875,0.4453125,0.261574074074074,male
0.173756783156937,0.0650387286628494,0.241215370866845,2.15601834731694,0.418645037796396,0.126613047363718,0.11046081924767,0.0184331797235023,0.262295081967213,1.060546875,5.796875,0.173502317667077,male
0.168023267780157,0.0633074368553156,0.230782169890664,2.00976577135675,0.462042436421389,0.108561816652649,0.111528405809008,0.0161943319838057,0.246153846153846,0.155,0.4375,0.216485507246377,male
0.169352533150399,0.0681677467244382,0.239284862932062,2.0387446615484,0.482639983341197,0.120476758045292,0.111090257759365,0.0232558139534884,0.181818181818182,0.91796875,5.59375,0.239254079254079,male
0.13041097895475,0.0931992061016553,0.217032457496136,27.7981815527057,0.403256286457211,0.0,0.107764608104711,0.0187134502923977,0.170212765957447,0.0078125,0.0078125,0.0,male
0.116779075319319,0.0856950722182776,0.166101694915254,23.359828455694,0.583471233881437,0.0,0.1000324044869,0.0166840458811262,0.186046511627907,0.0078125,0.0078125,0.0,male
0.107161889911137,0.0849508096741648,0.159410745233969,24.1736756558886,0.676249786708773,0.0,0.132118679025753,0.0158102766798419,0.266666666666667,0.0082465277777777,0.015625,0.117647058823529,male
0.13109972671267,0.0789649427764741,0.176880415944541,25.3933595651196,0.445144231509717,0.0,0.0936112192808759,0.02,0.186046511627907,0.0078125,0.0078125,0.0,male
0.126194802948069,0.0845712968083007,0.176526090064332,28.3853548291643,0.598326506099095,0.0,0.104771576101965,0.02,0.183908045977011,0.0190304487179487,0.4453125,0.0526315789473684,male
0.107129882779082,0.084279163420865,0.172512998266898,23.9878387583179,0.716469593715861,0.0,0.107764579843879,0.0179573512906846,0.253968253968254,0.0078125,0.0078125,0.0,male
0.164801331547495,0.0705586179864006,0.226907449209932,18.8496032174265,0.525147427249035,0.0600451467268623,0.0860937765343267,0.0163432073544433,0.271186440677966,0.0703125,0.0703125,0.0,male
0.174842857480973,0.0666362711264756,0.226692657569851,12.5685423607785,0.454643232179255,0.0600389863547758,0.0723956145237888,0.0162932790224033,0.25,0.099516369047619,0.7109375,0.0731707317073171,male
0.164958845443044,0.0733348010917259,0.235960679177837,17.574404691733,0.564292215856895,0.0600536193029491,0.0827581988626345,0.0199004975124378,0.266666666666667,0.0899697580645161,0.5078125,0.0928571428571429,male
0.162515084965328,0.0762692214574447,0.239428026692088,17.7501460595731,0.519066585804105,0.0600571973307912,0.0570452391695039,0.0184544405997693,0.225352112676056,0.0703125,0.0703125,0.0,male
0.17234640031282,0.0728292388400627,0.240908326324643,15.8122516202357,0.486050502044408,0.0600504625735913,0.0759292735165432,0.0163265306122449,0.231884057971014,0.0757575757575758,0.25,0.0625,male
0.16770512824471,0.0707744621244844,0.231771269177127,17.9484878211949,0.519320125843053,0.0599442119944212,0.08121920791945,0.015888778550149,0.271186440677966,0.073828125,0.2109375,0.0512820512820513,male
0.168622539915914,0.0697832773341448,0.227031630170316,15.4803879121816,0.467166340468666,0.0601216545012165,0.0818582636781207,0.0161779575328615,0.271186440677966,0.165625,3.1640625,0.059228650137741,male
0.166402126485309,0.0765851936005052,0.240847457627119,15.8621836197209,0.504632643040903,0.0602118644067797,0.0609657074905648,0.0162271805273834,0.258064516129032,0.0703125,0.0703125,0.0,male
0.169081837993132,0.0709117066762433,0.225658835546476,12.3853688552979,0.512955913224939,0.0600612870275792,0.075177599059067,0.0163265306122449,0.271186440677966,0.0821759259259259,0.2734375,0.121301775147929,male
0.160199487020457,0.0703174936337449,0.227534516765286,16.4959549944204,0.541931851641336,0.0601972386587771,0.0742806643114068,0.0159680638722555,0.271186440677966,0.0764508928571429,0.2421875,0.0740740740740741,male
0.200814727715791,0.0538001824871568,0.242579787234043,1.74336140276184,0.301161353915622,0.222473404255319,0.116122397738288,0.0186697782963827,0.266666666666667,0.956473214285714,4.2890625,0.177798982188295,male
0.208676974733148,0.0526983199370406,0.249815366289458,2.08208152002396,0.240631457987797,0.230470518165575,0.115129092357858,0.0221300138312586,0.25,1.016357421875,6.25,0.214833759590793,male
0.214956444786024,0.0534471282897585,0.254577553593947,2.15640693550493,0.251880248720442,0.239041614123581,0.124133328358296,0.027027027027027,0.271186440677966,0.870639534883721,6.453125,0.184138785625774,male
0.211484996090081,0.0538705784109675,0.253839590443686,2.28452444821314,0.248021588295135,0.24858361774744,0.123413774157857,0.0239162929745889,0.231884057971014,0.646150914634146,5.203125,0.119810395554103,male
0.206924319928628,0.0530961750118692,0.244374553252323,2.90705270734074,0.29065568693097,0.238170121515368,0.130055058925411,0.0316831683168317,0.2,0.926106770833333,6.03125,0.234484848484848,male
0.107825210798537,0.0804074750899027,0.181093355761144,2.02954163716265,0.728938576776216,0.0127165685449958,0.102113992813323,0.0189125295508274,0.266666666666667,0.155859375,0.984375,0.263111111111111,male
0.115866233077351,0.0817303563838171,0.187556160653506,1.88567084204548,0.759549869444613,0.0066712049012934,0.103532714242103,0.0186915887850467,0.246153846153846,0.136875,0.640625,0.33098177542622,male
0.113203353346107,0.0779583955366939,0.187287234042553,1.70125376585206,0.727934716191627,0.0033510638297872,0.0946528351407252,0.0189798339264531,0.262295081967213,0.291015625,3.140625,0.150822942643392,male
0.0851506135192176,0.0796477721830441,0.13031914893617,2.88327118421639,0.599908440881021,0.0052127659574468,0.109042884222771,0.0212483399734396,0.275862068965517,0.335625,4.2890625,0.137939615129396,male
0.115618687964896,0.0770599789932134,0.188920650566782,2.05325058409032,0.723810081892406,0.0979793001478561,0.0975621946429236,0.0163098878695209,0.271186440677966,0.294866071428571,4.3359375,0.109205776173285,male
0.113315912996052,0.0778882144353908,0.181531823085221,1.39877551714029,0.738214716709712,0.0040776699029126,0.0998460070808435,0.0192771084337349,0.235294117647059,0.328354779411765,4.5703125,0.126933274414494,male
0.119213317289534,0.0782857219857104,0.189483717235902,1.98550957970498,0.749296121355469,0.0980778395552025,0.104030301381788,0.0182440136830103,0.271186440677966,0.466974431818182,4.390625,0.126648841354724,male
0.105493079183716,0.0823762054327241,0.179847522236341,3.25864616618641,0.735260017216602,0.0044472681067344,0.0767370567710629,0.015984015984016,0.231884057971014,0.119654605263158,0.71875,0.25016160310278,male
0.108456020993145,0.0794891943253008,0.180234604105572,2.21399295245348,0.721547898890162,0.0069794721407624,0.101642050411061,0.0178571428571429,0.275862068965517,0.135416666666667,0.625,0.257986738999397,male
0.0998539810982611,0.0801020534390035,0.167726638772664,2.4252805609612,0.707621895940236,0.0099581589958159,0.106525451222714,0.015748031496063,0.266666666666667,0.30570652173913,1.640625,0.247292873331654,male
